"Condition","loc_coord","loc_id","plate","Phase","Group","seconds_total","exp_sums","mean","sd","sem","median","iqr","CI_lower","CI_upper","phase_con_mean","phase_con_sd","phase_con_sem"
"Mut4","D9",45,2,"200Hz","2",30,1795,59.8333333333333,90.0636109812865,16.4432904482735,0,110.75,27.6044840547172,92.0621826119495,338.033333333333,405.581419728116,71.6973430532545
"Mut4","D10",46,1,"200Hz","2",30,39966,1332.2,542.130433472012,98.9790225075583,1292,827.5,1138.20111588519,1526.19888411481,338.033333333333,405.581419728116,71.6973430532545
"Mut4","D10",46,2,"200Hz","2",30,2175,72.5,215.801912682074,39.3998585095773,0,0,-4.72372267877157,149.723722678772,338.033333333333,405.581419728116,71.6973430532545
"MUT+DMSO","D11",47,1,"200Hz","2",30,17384,579.466666666667,688.795537118253,125.756284396185,399.5,180.5,332.984349250145,825.948984083189,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","D11",47,2,"200Hz","2",30,3352,111.733333333333,118.120024677804,21.5656673363667,82,94.75,69.4646253540545,154.002041312612,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","D12",48,1,"200Hz","2",30,42844,1428.13333333333,692.541283884981,126.440161062464,1252,759,1180.3106176509,1675.95604901576,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","D12",48,2,"200Hz","2",30,2257,75.2333333333333,78.4398224572598,14.3210867221805,68.5,135,47.1640033578596,103.302663308807,304.307291666667,289.067240845556,51.1003515551944
"WT+DMSO","E1",49,1,"200Hz","2",30,41868,1395.6,766.699266673212,139.979494393196,1403.5,994.75,1121.24019098934,1669.95980901066,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","E1",49,2,"200Hz","2",30,6576,219.2,400.445045521553,73.1109281577792,0,202.75,75.9025808107527,362.497419189247,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","E2",50,1,"200Hz","2",30,22942,764.733333333333,775.719329500638,141.626325020094,549,1211.75,487.145736293949,1042.32093037272,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","E2",50,2,"200Hz","2",30,491,16.3666666666667,39.8466745320656,7.27497416092632,0,1.75,2.10771731125108,30.6256160220822,343.455208333333,287.534732651481,50.8294398211308
"Mut1","E3",51,1,"200Hz","2",30,26597,886.566666666667,530.889603650672,96.9267371548167,668.5,674.5,696.590261843226,1076.54307149011,267.914583333333,335.077019759856,59.2338082229932
"Mut1","E3",51,2,"200Hz","2",30,814,27.1333333333333,133.214562042706,24.3215402063205,0,0,-20.5368854710548,74.8035521377214,267.914583333333,335.077019759856,59.2338082229932
"Mut1","E4",52,1,"200Hz","2",30,17354,578.466666666667,758.76318296033,138.530570370598,279.5,549.5,306.946748740296,849.986584593038,267.914583333333,335.077019759856,59.2338082229932
"Mut1","E4",52,2,"200Hz","2",30,1523,50.7666666666667,134.808851477867,24.6126163019305,0,0,2.52593871488294,99.0073946184504,267.914583333333,335.077019759856,59.2338082229932
"Mut2","E5",53,1,"200Hz","2",30,25821,860.7,589.436033790805,107.6158039712,862.5,869.75,649.773024216447,1071.62697578355,442.31875,488.299548755184,86.3199805437804
"Mut2","E5",53,2,"200Hz","2",30,4196,139.866666666667,246.264888691626,44.9616115526341,1.5,207,51.7419080235038,227.99142530983,442.31875,488.299548755184,86.3199805437804
"Mut2","E6",54,1,"200Hz","2",30,34747,1158.23333333333,632.380488004805,115.456352735452,1218,711.25,931.938881971847,1384.52778469482,442.31875,488.299548755184,86.3199805437804
"Mut2","E6",54,2,"200Hz","2",30,11975,399.166666666667,380.30632692456,69.434118006172,319,436.5,263.07579537457,535.257537958764,442.31875,488.299548755184,86.3199805437804
"Mut3","E7",55,1,"200Hz","2",30,25151,838.366666666667,551.93630837783,100.769322134888,801,608.5,640.858795282285,1035.87453805105,373.142708333333,377.47331043199,66.7284843808488
"Mut3","E7",55,2,"200Hz","2",30,5983,199.433333333333,240.798482543812,43.9635869007532,144,274.5,113.264703007857,285.60196365881,373.142708333333,377.47331043199,66.7284843808488
"Mut3","E8",56,1,"200Hz","2",30,15036,501.2,319.403366207727,58.3148095383519,488.5,373,386.90297330483,615.49702669517,373.142708333333,377.47331043199,66.7284843808488
"Mut3","E8",56,2,"200Hz","2",30,1801,60.0333333333333,105.888191954544,19.3324504356469,0,84.5,22.1417304794654,97.9249361872012,373.142708333333,377.47331043199,66.7284843808488
"Mut4","E9",57,1,"200Hz","2",30,5656,188.533333333333,174.572528812789,31.8724373171616,177,340.25,126.063356191696,251.00331047497,338.033333333333,405.581419728116,71.6973430532545
"Mut4","E9",57,2,"200Hz","2",30,218,7.26666666666667,38.4913186211567,7.02752115897539,0,0,-6.50727480492509,21.0406081382584,338.033333333333,405.581419728116,71.6973430532545
"Mut4","E10",58,1,"200Hz","2",30,10938,364.6,393.338899239793,71.8135292859622,183.5,684,223.845482599514,505.354517400486,338.033333333333,405.581419728116,71.6973430532545
"Mut4","E10",58,2,"200Hz","2",30,3273,109.1,132.977921423847,24.2783357379969,12,208,61.5144619535261,156.685538046474,338.033333333333,405.581419728116,71.6973430532545
"MUT+DMSO","E11",59,1,"200Hz","2",30,9887,329.566666666667,330.964805226856,60.4256298543509,385,483.5,211.132432152139,448.000901181194,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","E11",59,2,"200Hz","2",30,2836,94.5333333333333,128.259363665255,23.4168488969062,0,215.5,48.6363094953972,140.430357171269,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","E12",60,1,"200Hz","2",30,0,0,0,0,0,0,0,0,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","E12",60,2,"200Hz","2",30,782,26.0666666666667,140.896130323831,25.7239962811832,0,0,-24.3523660444525,76.4856993777858,304.307291666667,289.067240845556,51.1003515551944
"WT+DMSO","F1",61,1,"200Hz","2",30,18457,615.233333333333,434.840968419596,79.3907357769347,611,509.25,459.627491210541,770.839175456125,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","F1",61,2,"200Hz","2",30,2622,87.4,164.091143722859,29.958806967944,0,100,28.6807383428298,146.11926165717,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","F2",62,1,"200Hz","2",30,2405,80.1666666666667,169.733682539753,30.9889888984812,0,12.75,19.4282484256435,140.90508490769,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","F2",62,2,"200Hz","2",30,5463,182.1,172.242281244403,31.4469942645694,160.5,270.5,120.463891241444,243.736108758556,343.455208333333,287.534732651481,50.8294398211308
"Mut1","F3",63,1,"200Hz","2",30,136,4.53333333333333,13.9870218992177,2.55366913550676,0,0,-0.471858172259918,9.53852483892658,267.914583333333,335.077019759856,59.2338082229932
"Mut1","F3",63,2,"200Hz","2",30,2495,83.1666666666667,254.273553933328,46.4237870887634,0,0,-7.82395602730961,174.157289360643,267.914583333333,335.077019759856,59.2338082229932
"Mut1","F4",64,1,"200Hz","2",30,0,0,0,0,0,0,0,0,267.914583333333,335.077019759856,59.2338082229932
"Mut1","F4",64,2,"200Hz","2",30,6,0.2,0.805155799872898,0.147000664632167,0,0,-0.0881213026790474,0.488121302679047,267.914583333333,335.077019759856,59.2338082229932
"Mut2","F5",65,1,"200Hz","2",30,7,0.233333333333333,0.897634182970313,0.16388483013352,0,0,-0.0878809337283659,0.554547600395033,442.31875,488.299548755184,86.3199805437804
"Mut2","F5",65,2,"200Hz","2",30,949,31.6333333333333,143.111599407796,26.1284837454309,0,0,-19.5784948077113,82.845161474378,442.31875,488.299548755184,86.3199805437804
"Mut2","F6",66,1,"200Hz","2",30,0,0,0,0,0,0,0,0,442.31875,488.299548755184,86.3199805437804
"Mut2","F6",66,2,"200Hz","2",30,3700,123.333333333333,168.122355553274,30.6948021858108,81,177,63.1715210491442,183.495145617522,442.31875,488.299548755184,86.3199805437804
"Mut3","F7",67,1,"200Hz","2",30,12868,428.933333333333,244.565333395497,44.6513166281617,409,314.5,341.416752742136,516.44991392453,373.142708333333,377.47331043199,66.7284843808488
"Mut3","F7",67,2,"200Hz","2",30,9028,300.933333333333,341.818356010538,62.4072080521011,201.5,170.25,178.615205551215,423.251461115452,373.142708333333,377.47331043199,66.7284843808488
"Mut3","F8",68,1,"200Hz","2",30,7647,254.9,407.807709081384,74.4551604627928,0,386,108.967885492926,400.832114507074,373.142708333333,377.47331043199,66.7284843808488
"Mut3","F8",68,2,"200Hz","2",30,7485,249.5,172.364039372966,31.4692241557608,251.5,217,187.820320654709,311.179679345291,373.142708333333,377.47331043199,66.7284843808488
"Mut4","F9",69,1,"200Hz","2",30,16063,535.433333333333,409.7390829442,74.8077794733396,441.5,579.25,388.810085565588,682.056581101079,338.033333333333,405.581419728116,71.6973430532545
"Mut4","F9",69,2,"200Hz","2",30,7973,265.766666666667,238.538464090332,43.550965871637,220,209.25,180.406773558258,351.126559775075,338.033333333333,405.581419728116,71.6973430532545
"Mut4","F10",70,1,"200Hz","2",30,32345,1078.16666666667,836.18530710369,152.665851651692,1146.5,1061,778.941597429351,1377.39173590398,338.033333333333,405.581419728116,71.6973430532545
"Mut4","F10",70,2,"200Hz","2",30,7,0.233333333333333,1.27801930084539,0.233333333333333,0,0,-0.224,0.690666666666667,338.033333333333,405.581419728116,71.6973430532545
"MUT+DMSO","F11",71,1,"200Hz","2",30,9240,308,418.402132914719,76.3894287685554,20.5,571.75,158.276719613631,457.723280386369,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","F11",71,2,"200Hz","2",30,821,27.3666666666667,83.4693763101725,15.2393534219896,0,0,-2.50246604043297,57.2357993737663,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","F12",72,1,"200Hz","2",30,25420,847.333333333333,732.274648557179,133.694447767978,567.5,790.25,585.292215708096,1109.37445095857,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","F12",72,2,"200Hz","2",30,2886,96.2,101.572260671559,18.5444727955358,76,174,59.8528333207498,132.54716667925,304.307291666667,289.067240845556,51.1003515551944
"WT+DMSO","G1",73,1,"200Hz","2",30,20983,699.433333333333,413.506259247404,75.4955686197942,552.5,509.25,551.462018838537,847.40464782813,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","G1",73,2,"200Hz","2",30,8389,279.633333333333,272.253239534044,49.7064135488844,207,251.5,182.20876277752,377.057903889147,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","G2",74,1,"200Hz","2",30,22828,760.933333333333,504.042139271033,92.0250832039684,711.5,579.25,580.564170253555,941.302496413111,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","G2",74,2,"200Hz","2",30,7265,242.166666666667,144.61174734877,26.4023720343863,245,196,190.418017479269,293.915315854064,343.455208333333,287.534732651481,50.8294398211308
"Mut1","G3",75,1,"200Hz","2",30,20329,677.633333333333,460.250342923196,84.0298316395075,596.5,346.5,512.934863319899,842.331803346768,267.914583333333,335.077019759856,59.2338082229932
"Mut1","G3",75,2,"200Hz","2",30,5163,172.1,425.058563916339,77.6047212392435,0,218,19.9947463710828,324.205253628917,267.914583333333,335.077019759856,59.2338082229932
"Mut1","G4",76,1,"200Hz","2",30,42413,1413.76666666667,363.711394048797,66.4043116473922,1374.5,474,1283.61421583778,1543.91911749556,267.914583333333,335.077019759856,59.2338082229932
"Mut1","G4",76,2,"200Hz","2",30,11338,377.933333333333,244.313243438706,44.6052915095434,379.5,363.5,290.506961974628,465.359704692038,267.914583333333,335.077019759856,59.2338082229932
"Mut2","G5",77,1,"200Hz","2",30,60493,2016.43333333333,493.044705487439,90.0172356846538,1968.5,703.25,1839.99955139141,2192.86711527525,442.31875,488.299548755184,86.3199805437804
"Mut2","G5",77,2,"200Hz","2",30,346,11.5333333333333,49.8409424091267,9.09966948159819,0,2.25,-6.30201885059912,29.3686855172658,442.31875,488.299548755184,86.3199805437804
"Mut2","G6",78,1,"200Hz","2",30,26058,868.6,556.960197921688,101.686554678083,779.5,776,669.294352830957,1067.90564716904,442.31875,488.299548755184,86.3199805437804
"Mut2","G6",78,2,"200Hz","2",30,8982,299.4,551.644663241437,100.716075261559,57,370.75,101.996492487345,496.803507512655,442.31875,488.299548755184,86.3199805437804
"Mut3","G7",79,1,"200Hz","2",30,49242,1641.4,753.153077813992,137.506309991056,1442,1364.25,1371.88763241753,1910.91236758247,373.142708333333,377.47331043199,66.7284843808488
"Mut3","G7",79,2,"200Hz","2",30,1587,52.9,279.254592775494,50.9846799166857,0,0,-47.029972636704,152.829972636704,373.142708333333,377.47331043199,66.7284843808488
"Mut3","G8",80,1,"200Hz","2",30,24338,811.266666666667,564.880331137266,103.132566551623,642.5,741,609.126836225486,1013.40649710785,373.142708333333,377.47331043199,66.7284843808488
"Mut3","G8",80,2,"200Hz","2",30,9370,312.333333333333,266.16670085433,48.595168704882,271.5,336,217.086802671765,407.579863994902,373.142708333333,377.47331043199,66.7284843808488
"Mut4","G9",81,1,"200Hz","2",30,8521,284.033333333333,237.962396816914,43.4457908582065,220,296.25,198.879583251249,369.187083415418,338.033333333333,405.581419728116,71.6973430532545
"Mut4","G9",81,2,"200Hz","2",30,7920,264,299.390184806751,54.6609192380994,195,205.5,156.864598293325,371.135401706675,338.033333333333,405.581419728116,71.6973430532545
"Mut4","G10",82,1,"200Hz","2",30,13296,443.2,277.642215810204,50.6903015049888,412,383.5,343.847009050222,542.552990949778,338.033333333333,405.581419728116,71.6973430532545
"Mut4","G10",82,2,"200Hz","2",30,5637,187.9,141.724197919276,25.875180048238,149.5,205,137.184647105453,238.615352894547,338.033333333333,405.581419728116,71.6973430532545
"MUT+DMSO","G11",83,1,"200Hz","2",30,15710,523.666666666667,381.097175889909,69.5785066121391,462.5,497,387.292793706874,660.040539626459,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","G11",83,2,"200Hz","2",30,5184,172.8,265.130078679673,48.4059082553255,89,232,77.9244198195621,267.675580180438,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","G12",84,1,"200Hz","2",30,14911,497.033333333333,326.305704276953,59.574998291699,433.5,523.25,380.266336681603,613.800329985063,304.307291666667,289.067240845556,51.1003515551944
"MUT+DMSO","G12",84,2,"200Hz","2",30,9057,301.9,299.934745776707,54.7603420138266,254.5,293.5,194.5697296529,409.2302703471,304.307291666667,289.067240845556,51.1003515551944
"WT+DMSO","H1",85,1,"200Hz","2",30,13678,455.933333333333,312.372449371638,57.0311456213289,460.5,368.25,344.152287915529,567.714378751138,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","H1",85,2,"200Hz","2",30,8212,273.733333333333,409.719578899195,74.8042185382022,51.5,387,127.117064998457,420.34960166821,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","H2",86,1,"200Hz","2",30,11247,374.9,381.290218907439,69.6137512838957,320.5,568,238.457047483564,511.342952516436,343.455208333333,287.534732651481,50.8294398211308
"WT+DMSO","H2",86,2,"200Hz","2",30,2588,86.2666666666667,221.273887599358,40.3988998750104,0,39.25,7.08482291164638,165.448510421687,343.455208333333,287.534732651481,50.8294398211308
"Mut1","H3",87,1,"200Hz","2",30,15628,520.933333333333,345.865923128615,63.1461893232968,451,470.75,397.166802259672,644.699864406995,267.914583333333,335.077019759856,59.2338082229932
"Mut1","H3",87,2,"200Hz","2",30,4790,159.666666666667,133.550541468153,24.3828813763788,143.5,177.75,111.876219168964,207.457114164369,267.914583333333,335.077019759856,59.2338082229932
"Mut1","H4",88,1,"200Hz","2",30,20142,671.4,369.713365208499,67.5001166452802,559.5,472.5,539.099771375251,803.700228624749,267.914583333333,335.077019759856,59.2338082229932
"Mut1","H4",88,2,"200Hz","2",30,347,11.5666666666667,62.5992637024746,11.4290096043532,0,0,-10.8341921578657,33.967525491199,267.914583333333,335.077019759856,59.2338082229932
"Mut2","H5",89,1,"200Hz","2",30,25517,850.566666666667,750.86477424061,137.088524829202,731.5,1072,581.873158001431,1119.2601753319,442.31875,488.299548755184,86.3199805437804
"Mut2","H5",89,2,"200Hz","2",30,4679,155.966666666667,331.283344016853,60.4837868145915,0,87.25,37.4184445100674,274.514888823266,442.31875,488.299548755184,86.3199805437804
"Mut2","H6",90,1,"200Hz","2",30,20213,673.766666666667,516.12426219176,94.2309669593792,599.5,623.5,489.073971426283,858.45936190705,442.31875,488.299548755184,86.3199805437804
"Mut2","H6",90,2,"200Hz","2",30,12529,417.633333333333,620.680298811984,113.320200219457,80,593.25,195.525740903198,639.740925763469,442.31875,488.299548755184,86.3199805437804
"Mut3","H7",91,1,"200Hz","2",30,19704,656.8,732.934461011304,133.814912489594,508.5,716.25,394.522771520396,919.077228479604,373.142708333333,377.47331043199,66.7284843808488
"Mut3","H7",91,2,"200Hz","2",30,4,0.133333333333333,0.571346463723366,0.104313115444032,0,0,-0.0711203729369684,0.337787039603635,373.142708333333,377.47331043199,66.7284843808488
"Mut3","H8",92,1,"200Hz","2",30,17424,580.8,381.439505756449,69.6410072088096,596.5,436.5,444.303625870733,717.296374129267,373.142708333333,377.47331043199,66.7284843808488
"Mut3","H8",92,2,"200Hz","2",30,6801,226.7,170.537517360803,31.1357483864802,170.5,144.25,165.673933162499,287.726066837501,373.142708333333,377.47331043199,66.7284843808488
"Mut4","H9",93,1,"200Hz","2",30,14983,499.433333333333,660.122594848779,120.52134530584,267,307.5,263.211496533887,735.65517013278,338.033333333333,405.581419728116,71.6973430532545
"Mut4","H9",93,2,"200Hz","2",30,2550,85,98.8579614989311,18.0489118339806,58.5,149.25,49.624132805398,120.375867194602,338.033333333333,405.581419728116,71.6973430532545
"Mut4","H10",94,1,"200Hz","2",30,7933,264.433333333333,198.71911962805,36.2809814759501,263,260.25,193.322609640471,335.544057026196,338.033333333333,405.581419728116,71.6973430532545
"Mut4","H10",94,2,"200Hz","2",30,1792,59.7333333333333,121.054827513684,22.1014865747139,0,53.25,16.414419646894,103.052247019773,338.033333333333,405.581419728116,71.6973430532545
"MUT+DMSO","H11",95,1,"200Hz","2",30,8243,274.766666666667,467.429705822231,85.3405979756133,10,336.75,107.499094634465,442.034238698869,304.307291666667,289.067240845556,51.1003515551944
