"location","bin","time","data1","data2","loc_id","Condition","loc_coord"
"Loc07","(65.3,66.3]",66,0,1025,7,"Mut3","A7"
"Loc07","(66.3,67.3]",67,0,0,7,"Mut3","A7"
"Loc07","(67.3,68.3]",68,0,459,7,"Mut3","A7"
"Loc07","(68.3,69.3]",69,0,217,7,"Mut3","A7"
"Loc07","(69.3,70.3]",70,0,1644,7,"Mut3","A7"
"Loc07","(70.3,71.3]",71,0,384,7,"Mut3","A7"
"Loc07","(71.3,72.3]",72,0,0,7,"Mut3","A7"
"Loc07","(72.3,73.3]",73,0,0,7,"Mut3","A7"
"Loc07","(73.3,74.3]",74,0,0,7,"Mut3","A7"
"Loc07","(74.3,75.3]",75,0,0,7,"Mut3","A7"
"Loc07","(75.3,76.3]",76,0,0,7,"Mut3","A7"
"Loc07","(76.3,77.3]",77,0,0,7,"Mut3","A7"
"Loc07","(77.3,78.3]",78,0,0,7,"Mut3","A7"
"Loc07","(78.3,79.3]",79,0,0,7,"Mut3","A7"
"Loc07","(79.3,80.3]",80,0,0,7,"Mut3","A7"
"Loc07","(80.3,81.3]",81,0,0,7,"Mut3","A7"
"Loc07","(81.3,82.3]",82,0,0,7,"Mut3","A7"
"Loc07","(82.3,83.3]",83,0,0,7,"Mut3","A7"
"Loc07","(83.3,84.4]",84,0,0,7,"Mut3","A7"
"Loc07","(84.4,85.4]",85,0,0,7,"Mut3","A7"
"Loc07","(85.4,86.4]",86,0,0,7,"Mut3","A7"
"Loc07","(86.4,87.4]",87,0,0,7,"Mut3","A7"
"Loc07","(87.4,88.4]",88,0,0,7,"Mut3","A7"
"Loc07","(88.4,89.4]",89,0,0,7,"Mut3","A7"
"Loc07","(89.4,90.4]",90,625,36,7,"Mut3","A7"
"Loc07","(90.4,91.4]",91,40,73,7,"Mut3","A7"
"Loc07","(91.4,92.4]",92,0,0,7,"Mut3","A7"
"Loc07","(92.4,93.4]",93,0,0,7,"Mut3","A7"
"Loc07","(93.4,94.4]",94,0,0,7,"Mut3","A7"
"Loc07","(94.4,95.4]",95,0,265,7,"Mut3","A7"
"Loc07","(95.4,96.4]",96,0,178,7,"Mut3","A7"
"Loc07","(96.4,97.4]",97,0,551,7,"Mut3","A7"
"Loc07","(97.4,98.4]",98,0,0,7,"Mut3","A7"
"Loc07","(98.4,99.4]",99,0,0,7,"Mut3","A7"
"Loc07","(99.4,100]",100,0,0,7,"Mut3","A7"
"Loc07","(100,101]",101,0,0,7,"Mut3","A7"
"Loc07","(101,102]",102,0,0,7,"Mut3","A7"
"Loc07","(102,103]",103,0,0,7,"Mut3","A7"
"Loc07","(103,104]",104,0,0,7,"Mut3","A7"
"Loc07","(104,105]",105,0,0,7,"Mut3","A7"
"Loc07","(105,106]",106,0,0,7,"Mut3","A7"
"Loc07","(106,107]",107,0,0,7,"Mut3","A7"
"Loc07","(107,108]",108,0,0,7,"Mut3","A7"
"Loc07","(108,109]",109,0,812,7,"Mut3","A7"
"Loc07","(109,110]",110,0,165,7,"Mut3","A7"
"Loc07","(110,111]",111,0,0,7,"Mut3","A7"
"Loc07","(111,112]",112,0,0,7,"Mut3","A7"
"Loc07","(112,113]",113,0,0,7,"Mut3","A7"
"Loc07","(113,114]",114,0,0,7,"Mut3","A7"
"Loc07","(114,115]",115,0,0,7,"Mut3","A7"
"Loc07","(115,116]",116,0,0,7,"Mut3","A7"
"Loc07","(116,117]",117,0,0,7,"Mut3","A7"
"Loc07","(117,118]",118,0,0,7,"Mut3","A7"
"Loc07","(118,119]",119,0,0,7,"Mut3","A7"
"Loc07","(119,121]",120,0,2031,7,"Mut3","A7"
"Loc07","(121,122]",121,363,2520,7,"Mut3","A7"
"Loc07","(122,123]",123,66,28,7,"Mut3","A7"
"Loc07","(123,124]",124,2648,1129,7,"Mut3","A7"
"Loc07","(124,125]",125,1,266,7,"Mut3","A7"
"Loc07","(125,126]",126,0,72,7,"Mut3","A7"
"Loc07","(126,127]",127,0,114,7,"Mut3","A7"
"Loc07","(127,128]",128,0,100,7,"Mut3","A7"
"Loc07","(128,129]",129,0,113,7,"Mut3","A7"
"Loc07","(129,130]",130,284,144,7,"Mut3","A7"
"Loc07","(130,131]",131,673,185,7,"Mut3","A7"
"Loc07","(131,132]",132,0,174,7,"Mut3","A7"
"Loc07","(132,133]",133,305,195,7,"Mut3","A7"
"Loc07","(133,134]",134,211,178,7,"Mut3","A7"
"Loc07","(134,135]",135,0,0,7,"Mut3","A7"
"Loc07","(135,136]",136,504,621,7,"Mut3","A7"
"Loc07","(136,137]",137,545,141,7,"Mut3","A7"
"Loc07","(137,138]",138,0,424,7,"Mut3","A7"
"Loc07","(138,139]",139,224,100,7,"Mut3","A7"
"Loc07","(139,140]",140,200,132,7,"Mut3","A7"
"Loc07","(140,141]",141,108,1,7,"Mut3","A7"
"Loc07","(141,142]",142,0,271,7,"Mut3","A7"
"Loc07","(142,143]",143,0,187,7,"Mut3","A7"
"Loc07","(143,144]",144,0,154,7,"Mut3","A7"
"Loc07","(144,145]",145,0,107,7,"Mut3","A7"
"Loc07","(145,146]",146,0,181,7,"Mut3","A7"
"Loc07","(146,147]",147,260,171,7,"Mut3","A7"
"Loc07","(147,148]",148,0,1992,7,"Mut3","A7"
"Loc07","(148,149]",149,0,303,7,"Mut3","A7"
"Loc07","(149,150]",150,328,102,7,"Mut3","A7"
"Loc07","(150,151]",151,0,189,7,"Mut3","A7"
"Loc07","(151,152]",152,0,0,7,"Mut3","A7"
"Loc07","(152,153]",153,0,117,7,"Mut3","A7"
"Loc07","(153,154]",154,0,1436,7,"Mut3","A7"
"Loc07","(154,155]",155,0,179,7,"Mut3","A7"
"Loc07","(155,156]",156,0,261,7,"Mut3","A7"
"Loc07","(156,157]",157,0,23,7,"Mut3","A7"
"Loc07","(157,158]",158,0,164,7,"Mut3","A7"
"Loc07","(158,159]",159,0,339,7,"Mut3","A7"
"Loc07","(159,160]",160,230,196,7,"Mut3","A7"
"Loc07","(160,161]",161,0,0,7,"Mut3","A7"
"Loc07","(161,162]",162,0,270,7,"Mut3","A7"
"Loc07","(162,163]",163,0,162,7,"Mut3","A7"
"Loc07","(163,164]",164,0,77,7,"Mut3","A7"
"Loc07","(164,165]",165,143,286,7,"Mut3","A7"
"Loc07","(165,166]",166,0,422,7,"Mut3","A7"
"Loc07","(166,167]",167,0,1171,7,"Mut3","A7"
"Loc07","(167,168]",168,0,612,7,"Mut3","A7"
"Loc07","(168,169]",169,0,2058,7,"Mut3","A7"
"Loc07","(169,170]",170,0,682,7,"Mut3","A7"
"Loc07","(170,171]",171,0,236,7,"Mut3","A7"
"Loc07","(171,172]",172,0,648,7,"Mut3","A7"
"Loc07","(172,173]",173,0,318,7,"Mut3","A7"
"Loc07","(173,174]",174,100,9,7,"Mut3","A7"
"Loc07","(174,175]",175,309,174,7,"Mut3","A7"
"Loc07","(175,176]",176,0,236,7,"Mut3","A7"
"Loc07","(176,177]",177,304,231,7,"Mut3","A7"
"Loc07","(177,178]",178,286,0,7,"Mut3","A7"
"Loc07","(178,179]",179,31,71,7,"Mut3","A7"
"Loc07","(179,180]",180,0,0,7,"Mut3","A7"
"Loc07","(180,181]",181,256,186,7,"Mut3","A7"
"Loc07","(181,182]",182,134,0,7,"Mut3","A7"
"Loc07","(182,183]",183,399,1790,7,"Mut3","A7"
"Loc07","(183,184]",184,60,374,7,"Mut3","A7"
"Loc07","(184,185]",185,0,401,7,"Mut3","A7"
"Loc07","(185,186]",186,326,65,7,"Mut3","A7"
"Loc07","(186,187]",187,240,1108,7,"Mut3","A7"
"Loc07","(187,188]",188,202,414,7,"Mut3","A7"
"Loc07","(188,189]",189,1,0,7,"Mut3","A7"
"Loc07","(189,190]",190,295,287,7,"Mut3","A7"
"Loc07","(190,191]",191,0,264,7,"Mut3","A7"
"Loc07","(191,192]",192,231,285,7,"Mut3","A7"
"Loc07","(192,193]",193,487,137,7,"Mut3","A7"
"Loc07","(193,194]",194,0,39,7,"Mut3","A7"
"Loc07","(194,195]",195,319,140,7,"Mut3","A7"
"Loc07","(195,196]",196,673,413,7,"Mut3","A7"
"Loc07","(196,197]",197,0,313,7,"Mut3","A7"
"Loc07","(197,198]",198,717,632,7,"Mut3","A7"
"Loc07","(198,199]",199,501,1710,7,"Mut3","A7"
"Loc07","(199,200]",200,1002,234,7,"Mut3","A7"
"Loc07","(200,201]",201,355,461,7,"Mut3","A7"
"Loc07","(201,202]",202,401,472,7,"Mut3","A7"
"Loc07","(202,203]",203,0,32,7,"Mut3","A7"
"Loc07","(203,204]",204,338,1420,7,"Mut3","A7"
"Loc07","(204,205]",205,0,671,7,"Mut3","A7"
"Loc07","(205,206]",206,0,707,7,"Mut3","A7"
"Loc07","(206,207]",207,307,1148,7,"Mut3","A7"
"Loc07","(207,208]",208,0,456,7,"Mut3","A7"
"Loc07","(208,209]",209,0,267,7,"Mut3","A7"
"Loc07","(209,210]",210,403,214,7,"Mut3","A7"
"Loc07","(210,211]",211,630,692,7,"Mut3","A7"
"Loc07","(211,212]",212,0,477,7,"Mut3","A7"
"Loc07","(212,213]",213,0,20,7,"Mut3","A7"
"Loc07","(213,214]",214,0,865,7,"Mut3","A7"
"Loc07","(214,215]",215,0,1234,7,"Mut3","A7"
"Loc07","(215,216]",216,0,499,7,"Mut3","A7"
"Loc07","(216,217]",217,0,55,7,"Mut3","A7"
"Loc07","(217,218]",218,0,684,7,"Mut3","A7"
"Loc07","(218,219]",219,0,537,7,"Mut3","A7"
"Loc07","(219,220]",220,322,0,7,"Mut3","A7"
"Loc07","(220,221]",221,30,776,7,"Mut3","A7"
"Loc07","(221,222]",222,397,406,7,"Mut3","A7"
"Loc07","(222,223]",223,327,0,7,"Mut3","A7"
"Loc07","(223,224]",224,0,115,7,"Mut3","A7"
"Loc07","(224,225]",225,815,218,7,"Mut3","A7"
"Loc07","(225,226]",226,119,100,7,"Mut3","A7"
"Loc07","(226,227]",227,140,418,7,"Mut3","A7"
"Loc07","(227,228]",228,1,879,7,"Mut3","A7"
"Loc07","(228,229]",229,0,1555,7,"Mut3","A7"
"Loc07","(229,230]",230,298,0,7,"Mut3","A7"
"Loc07","(230,231]",231,0,641,7,"Mut3","A7"
"Loc07","(231,232]",232,334,975,7,"Mut3","A7"
"Loc07","(232,233]",233,0,695,7,"Mut3","A7"
"Loc07","(233,234]",234,183,751,7,"Mut3","A7"
"Loc07","(234,235]",235,223,287,7,"Mut3","A7"
"Loc07","(235,236]",236,657,449,7,"Mut3","A7"
"Loc07","(236,237]",237,200,384,7,"Mut3","A7"
"Loc07","(237,238]",238,858,0,7,"Mut3","A7"
"Loc07","(238,239]",239,1268,346,7,"Mut3","A7"
"Loc07","(239,240]",240,0,206,7,"Mut3","A7"
"Loc08","(-0.24,1]",1,689,62,8,"Mut3","A8"
"Loc08","(1,2.01]",2,145,90,8,"Mut3","A8"
"Loc08","(2.01,3.01]",3,268,78,8,"Mut3","A8"
"Loc08","(3.01,4.02]",4,296,159,8,"Mut3","A8"
"Loc08","(4.02,5.02]",5,404,112,8,"Mut3","A8"
"Loc08","(5.02,6.03]",6,247,127,8,"Mut3","A8"
"Loc08","(6.03,7.03]",7,279,236,8,"Mut3","A8"
"Loc08","(7.03,8.03]",8,904,242,8,"Mut3","A8"
"Loc08","(8.03,9.04]",9,559,0,8,"Mut3","A8"
"Loc08","(9.04,10]",10,933,158,8,"Mut3","A8"
"Loc08","(10,11]",11,429,0,8,"Mut3","A8"
"Loc08","(11,12.1]",12,271,685,8,"Mut3","A8"
"Loc08","(12.1,13.1]",13,384,77,8,"Mut3","A8"
"Loc08","(13.1,14.1]",14,707,137,8,"Mut3","A8"
"Loc08","(14.1,15.1]",15,380,129,8,"Mut3","A8"
"Loc08","(15.1,16.1]",16,714,307,8,"Mut3","A8"
"Loc08","(16.1,17.1]",17,1028,316,8,"Mut3","A8"
"Loc08","(17.1,18.1]",18,246,156,8,"Mut3","A8"
"Loc08","(18.1,19.1]",19,923,654,8,"Mut3","A8"
"Loc08","(19.1,20.1]",20,776,468,8,"Mut3","A8"
"Loc08","(20.1,21.1]",21,370,1,8,"Mut3","A8"
"Loc08","(21.1,22.1]",22,136,350,8,"Mut3","A8"
"Loc08","(22.1,23.1]",23,824,119,8,"Mut3","A8"
"Loc08","(23.1,24.1]",24,471,98,8,"Mut3","A8"
"Loc08","(24.1,25.1]",25,363,243,8,"Mut3","A8"
"Loc08","(25.1,26.1]",26,208,290,8,"Mut3","A8"
"Loc08","(26.1,27.1]",27,529,122,8,"Mut3","A8"
"Loc08","(27.1,28.1]",28,0,113,8,"Mut3","A8"
"Loc08","(28.1,29.1]",29,0,294,8,"Mut3","A8"
"Loc08","(29.1,30.1]",30,98,51,8,"Mut3","A8"
"Loc08","(30.1,31.1]",31,291,235,8,"Mut3","A8"
"Loc08","(31.1,32.1]",32,253,180,8,"Mut3","A8"
"Loc08","(32.1,33.1]",33,258,139,8,"Mut3","A8"
"Loc08","(33.1,34.1]",34,1206,300,8,"Mut3","A8"
"Loc08","(34.1,35.1]",35,38,0,8,"Mut3","A8"
"Loc08","(35.1,36.2]",36,1307,460,8,"Mut3","A8"
"Loc08","(36.2,37.2]",37,1,315,8,"Mut3","A8"
"Loc08","(37.2,38.2]",38,300,70,8,"Mut3","A8"
"Loc08","(38.2,39.2]",39,276,294,8,"Mut3","A8"
"Loc08","(39.2,40.2]",40,549,19,8,"Mut3","A8"
"Loc08","(40.2,41.2]",41,0,138,8,"Mut3","A8"
"Loc08","(41.2,42.2]",42,834,234,8,"Mut3","A8"
"Loc08","(42.2,43.2]",43,253,176,8,"Mut3","A8"
"Loc08","(43.2,44.2]",44,0,16,8,"Mut3","A8"
"Loc08","(44.2,45.2]",45,0,65,8,"Mut3","A8"
"Loc08","(45.2,46.2]",46,569,158,8,"Mut3","A8"
"Loc08","(46.2,47.2]",47,0,0,8,"Mut3","A8"
"Loc08","(47.2,48.2]",48,666,0,8,"Mut3","A8"
"Loc08","(48.2,49.2]",49,1370,27,8,"Mut3","A8"
"Loc08","(49.2,50.2]",50,565,69,8,"Mut3","A8"
"Loc08","(50.2,51.2]",51,211,298,8,"Mut3","A8"
"Loc08","(51.2,52.2]",52,1245,927,8,"Mut3","A8"
"Loc08","(52.2,53.2]",53,507,340,8,"Mut3","A8"
"Loc08","(53.2,54.2]",54,898,863,8,"Mut3","A8"
"Loc08","(54.2,55.2]",55,1290,501,8,"Mut3","A8"
"Loc08","(55.2,56.2]",56,2221,0,8,"Mut3","A8"
"Loc08","(56.2,57.2]",57,17,251,8,"Mut3","A8"
"Loc08","(57.2,58.2]",58,274,155,8,"Mut3","A8"
"Loc08","(58.2,59.2]",59,275,0,8,"Mut3","A8"
"Loc08","(59.2,60.3]",60,371,715,8,"Mut3","A8"
"Loc08","(60.3,61.3]",61,1565,400,8,"Mut3","A8"
"Loc08","(61.3,62.3]",62,1459,930,8,"Mut3","A8"
"Loc08","(62.3,63.3]",63,1281,148,8,"Mut3","A8"
"Loc08","(63.3,64.3]",64,1198,128,8,"Mut3","A8"
"Loc08","(64.3,65.3]",65,1487,1582,8,"Mut3","A8"
"Loc08","(65.3,66.3]",66,1,626,8,"Mut3","A8"
"Loc08","(66.3,67.3]",67,142,90,8,"Mut3","A8"
"Loc08","(67.3,68.3]",68,163,768,8,"Mut3","A8"
"Loc08","(68.3,69.3]",69,50,544,8,"Mut3","A8"
"Loc08","(69.3,70.3]",70,1670,20,8,"Mut3","A8"
"Loc08","(70.3,71.3]",71,2,0,8,"Mut3","A8"
"Loc08","(71.3,72.3]",72,0,0,8,"Mut3","A8"
"Loc08","(72.3,73.3]",73,820,0,8,"Mut3","A8"
"Loc08","(73.3,74.3]",74,0,0,8,"Mut3","A8"
"Loc08","(74.3,75.3]",75,0,0,8,"Mut3","A8"
"Loc08","(75.3,76.3]",76,505,0,8,"Mut3","A8"
"Loc08","(76.3,77.3]",77,90,0,8,"Mut3","A8"
"Loc08","(77.3,78.3]",78,0,0,8,"Mut3","A8"
"Loc08","(78.3,79.3]",79,159,0,8,"Mut3","A8"
"Loc08","(79.3,80.3]",80,322,0,8,"Mut3","A8"
"Loc08","(80.3,81.3]",81,0,0,8,"Mut3","A8"
"Loc08","(81.3,82.3]",82,0,0,8,"Mut3","A8"
"Loc08","(82.3,83.3]",83,298,0,8,"Mut3","A8"
"Loc08","(83.3,84.4]",84,563,0,8,"Mut3","A8"
"Loc08","(84.4,85.4]",85,1037,0,8,"Mut3","A8"
"Loc08","(85.4,86.4]",86,268,0,8,"Mut3","A8"
"Loc08","(86.4,87.4]",87,392,0,8,"Mut3","A8"
"Loc08","(87.4,88.4]",88,668,0,8,"Mut3","A8"
"Loc08","(88.4,89.4]",89,550,0,8,"Mut3","A8"
"Loc08","(89.4,90.4]",90,109,0,8,"Mut3","A8"
"Loc08","(90.4,91.4]",91,231,0,8,"Mut3","A8"
"Loc08","(91.4,92.4]",92,304,0,8,"Mut3","A8"
"Loc08","(92.4,93.4]",93,252,0,8,"Mut3","A8"
"Loc08","(93.4,94.4]",94,243,0,8,"Mut3","A8"
"Loc08","(94.4,95.4]",95,283,0,8,"Mut3","A8"
"Loc08","(95.4,96.4]",96,68,0,8,"Mut3","A8"
"Loc08","(96.4,97.4]",97,197,0,8,"Mut3","A8"
"Loc08","(97.4,98.4]",98,179,0,8,"Mut3","A8"
"Loc08","(98.4,99.4]",99,143,0,8,"Mut3","A8"
"Loc08","(99.4,100]",100,293,0,8,"Mut3","A8"
"Loc08","(100,101]",101,0,0,8,"Mut3","A8"
"Loc08","(101,102]",102,0,0,8,"Mut3","A8"
"Loc08","(102,103]",103,0,0,8,"Mut3","A8"
"Loc08","(103,104]",104,529,0,8,"Mut3","A8"
"Loc08","(104,105]",105,223,0,8,"Mut3","A8"
"Loc08","(105,106]",106,169,0,8,"Mut3","A8"
"Loc08","(106,107]",107,0,0,8,"Mut3","A8"
"Loc08","(107,108]",108,4,0,8,"Mut3","A8"
"Loc08","(108,109]",109,175,1,8,"Mut3","A8"
"Loc08","(109,110]",110,0,0,8,"Mut3","A8"
"Loc08","(110,111]",111,188,0,8,"Mut3","A8"
"Loc08","(111,112]",112,226,0,8,"Mut3","A8"
"Loc08","(112,113]",113,387,0,8,"Mut3","A8"
"Loc08","(113,114]",114,382,0,8,"Mut3","A8"
"Loc08","(114,115]",115,861,0,8,"Mut3","A8"
"Loc08","(115,116]",116,139,0,8,"Mut3","A8"
"Loc08","(116,117]",117,361,0,8,"Mut3","A8"
"Loc08","(117,118]",118,250,0,8,"Mut3","A8"
"Loc08","(118,119]",119,196,0,8,"Mut3","A8"
"Loc08","(119,121]",120,742,2,8,"Mut3","A8"
"Loc08","(121,122]",121,1940,0,8,"Mut3","A8"
"Loc08","(122,123]",123,771,40,8,"Mut3","A8"
"Loc08","(123,124]",124,1154,769,8,"Mut3","A8"
"Loc08","(124,125]",125,373,0,8,"Mut3","A8"
"Loc08","(125,126]",126,0,42,8,"Mut3","A8"
"Loc08","(126,127]",127,0,222,8,"Mut3","A8"
"Loc08","(127,128]",128,489,527,8,"Mut3","A8"
"Loc08","(128,129]",129,0,121,8,"Mut3","A8"
"Loc08","(129,130]",130,781,111,8,"Mut3","A8"
"Loc08","(130,131]",131,487,124,8,"Mut3","A8"
"Loc08","(131,132]",132,489,77,8,"Mut3","A8"
"Loc08","(132,133]",133,0,217,8,"Mut3","A8"
"Loc08","(133,134]",134,572,898,8,"Mut3","A8"
"Loc08","(134,135]",135,407,113,8,"Mut3","A8"
"Loc08","(135,136]",136,642,120,8,"Mut3","A8"
"Loc08","(136,137]",137,2375,470,8,"Mut3","A8"
"Loc08","(137,138]",138,90,359,8,"Mut3","A8"
"Loc08","(138,139]",139,424,1429,8,"Mut3","A8"
"Loc08","(139,140]",140,213,2,8,"Mut3","A8"
"Loc08","(140,141]",141,781,395,8,"Mut3","A8"
"Loc08","(141,142]",142,0,350,8,"Mut3","A8"
"Loc08","(142,143]",143,578,63,8,"Mut3","A8"
"Loc08","(143,144]",144,277,165,8,"Mut3","A8"
"Loc08","(144,145]",145,674,625,8,"Mut3","A8"
"Loc08","(145,146]",146,0,525,8,"Mut3","A8"
"Loc08","(146,147]",147,321,591,8,"Mut3","A8"
"Loc08","(147,148]",148,222,613,8,"Mut3","A8"
"Loc08","(148,149]",149,298,297,8,"Mut3","A8"
"Loc08","(149,150]",150,0,657,8,"Mut3","A8"
"Loc08","(150,151]",151,0,179,8,"Mut3","A8"
"Loc08","(151,152]",152,0,139,8,"Mut3","A8"
"Loc08","(152,153]",153,313,125,8,"Mut3","A8"
"Loc08","(153,154]",154,0,362,8,"Mut3","A8"
"Loc08","(154,155]",155,0,178,8,"Mut3","A8"
"Loc08","(155,156]",156,0,90,8,"Mut3","A8"
"Loc08","(156,157]",157,960,231,8,"Mut3","A8"
"Loc08","(157,158]",158,0,110,8,"Mut3","A8"
"Loc08","(158,159]",159,0,173,8,"Mut3","A8"
"Loc08","(159,160]",160,555,109,8,"Mut3","A8"
"Loc08","(160,161]",161,109,143,8,"Mut3","A8"
"Loc08","(161,162]",162,1027,252,8,"Mut3","A8"
"Loc08","(162,163]",163,1501,289,8,"Mut3","A8"
"Loc08","(163,164]",164,682,394,8,"Mut3","A8"
"Loc08","(164,165]",165,21,285,8,"Mut3","A8"
"Loc08","(165,166]",166,1418,118,8,"Mut3","A8"
"Loc08","(166,167]",167,608,553,8,"Mut3","A8"
"Loc08","(167,168]",168,72,236,8,"Mut3","A8"
"Loc08","(168,169]",169,947,1184,8,"Mut3","A8"
"Loc08","(169,170]",170,174,162,8,"Mut3","A8"
"Loc08","(170,171]",171,106,330,8,"Mut3","A8"
"Loc08","(171,172]",172,353,445,8,"Mut3","A8"
"Loc08","(172,173]",173,138,379,8,"Mut3","A8"
"Loc08","(173,174]",174,778,380,8,"Mut3","A8"
"Loc08","(174,175]",175,9,182,8,"Mut3","A8"
"Loc08","(175,176]",176,0,609,8,"Mut3","A8"
"Loc08","(176,177]",177,153,356,8,"Mut3","A8"
"Loc08","(177,178]",178,216,219,8,"Mut3","A8"
"Loc08","(178,179]",179,690,500,8,"Mut3","A8"
"Loc08","(179,180]",180,581,300,8,"Mut3","A8"
"Loc08","(180,181]",181,105,165,8,"Mut3","A8"
"Loc08","(181,182]",182,316,369,8,"Mut3","A8"
"Loc08","(182,183]",183,220,300,8,"Mut3","A8"
"Loc08","(183,184]",184,184,424,8,"Mut3","A8"
"Loc08","(184,185]",185,273,407,8,"Mut3","A8"
"Loc08","(185,186]",186,873,809,8,"Mut3","A8"
"Loc08","(186,187]",187,495,540,8,"Mut3","A8"
"Loc08","(187,188]",188,1267,465,8,"Mut3","A8"
"Loc08","(188,189]",189,384,324,8,"Mut3","A8"
"Loc08","(189,190]",190,518,529,8,"Mut3","A8"
"Loc08","(190,191]",191,215,276,8,"Mut3","A8"
"Loc08","(191,192]",192,218,562,8,"Mut3","A8"
"Loc08","(192,193]",193,484,328,8,"Mut3","A8"
"Loc08","(193,194]",194,125,453,8,"Mut3","A8"
"Loc08","(194,195]",195,676,353,8,"Mut3","A8"
"Loc08","(195,196]",196,317,600,8,"Mut3","A8"
"Loc08","(196,197]",197,280,905,8,"Mut3","A8"
"Loc08","(197,198]",198,18,494,8,"Mut3","A8"
"Loc08","(198,199]",199,338,198,8,"Mut3","A8"
"Loc08","(199,200]",200,84,669,8,"Mut3","A8"
"Loc08","(200,201]",201,340,454,8,"Mut3","A8"
"Loc08","(201,202]",202,1496,355,8,"Mut3","A8"
"Loc08","(202,203]",203,928,309,8,"Mut3","A8"
"Loc08","(203,204]",204,1245,272,8,"Mut3","A8"
"Loc08","(204,205]",205,297,436,8,"Mut3","A8"
"Loc08","(205,206]",206,219,294,8,"Mut3","A8"
"Loc08","(206,207]",207,5,925,8,"Mut3","A8"
"Loc08","(207,208]",208,117,430,8,"Mut3","A8"
"Loc08","(208,209]",209,767,846,8,"Mut3","A8"
"Loc08","(209,210]",210,207,540,8,"Mut3","A8"
"Loc08","(210,211]",211,0,192,8,"Mut3","A8"
"Loc08","(211,212]",212,0,560,8,"Mut3","A8"
"Loc08","(212,213]",213,744,375,8,"Mut3","A8"
"Loc08","(213,214]",214,520,379,8,"Mut3","A8"
"Loc08","(214,215]",215,609,881,8,"Mut3","A8"
"Loc08","(215,216]",216,228,242,8,"Mut3","A8"
"Loc08","(216,217]",217,769,370,8,"Mut3","A8"
"Loc08","(217,218]",218,98,384,8,"Mut3","A8"
"Loc08","(218,219]",219,57,688,8,"Mut3","A8"
"Loc08","(219,220]",220,314,161,8,"Mut3","A8"
"Loc08","(220,221]",221,251,501,8,"Mut3","A8"
"Loc08","(221,222]",222,401,124,8,"Mut3","A8"
"Loc08","(222,223]",223,377,0,8,"Mut3","A8"
"Loc08","(223,224]",224,288,0,8,"Mut3","A8"
"Loc08","(224,225]",225,0,409,8,"Mut3","A8"
"Loc08","(225,226]",226,526,3,8,"Mut3","A8"
"Loc08","(226,227]",227,214,238,8,"Mut3","A8"
"Loc08","(227,228]",228,428,65,8,"Mut3","A8"
"Loc08","(228,229]",229,181,91,8,"Mut3","A8"
"Loc08","(229,230]",230,244,11,8,"Mut3","A8"
"Loc08","(230,231]",231,139,86,8,"Mut3","A8"
"Loc08","(231,232]",232,155,179,8,"Mut3","A8"
"Loc08","(232,233]",233,218,173,8,"Mut3","A8"
"Loc08","(233,234]",234,145,241,8,"Mut3","A8"
"Loc08","(234,235]",235,959,490,8,"Mut3","A8"
"Loc08","(235,236]",236,0,257,8,"Mut3","A8"
"Loc08","(236,237]",237,543,87,8,"Mut3","A8"
"Loc08","(237,238]",238,448,353,8,"Mut3","A8"
"Loc08","(238,239]",239,0,202,8,"Mut3","A8"
"Loc08","(239,240]",240,440,154,8,"Mut3","A8"
"Loc09","(-0.24,1]",1,318,0,9,"Mut4","A9"
"Loc09","(1,2.01]",2,755,19,9,"Mut4","A9"
"Loc09","(2.01,3.01]",3,632,245,9,"Mut4","A9"
"Loc09","(3.01,4.02]",4,1195,0,9,"Mut4","A9"
"Loc09","(4.02,5.02]",5,700,0,9,"Mut4","A9"
"Loc09","(5.02,6.03]",6,773,2,9,"Mut4","A9"
"Loc09","(6.03,7.03]",7,882,0,9,"Mut4","A9"
"Loc09","(7.03,8.03]",8,225,235,9,"Mut4","A9"
"Loc09","(8.03,9.04]",9,730,0,9,"Mut4","A9"
"Loc09","(9.04,10]",10,1123,0,9,"Mut4","A9"
"Loc09","(10,11]",11,0,47,9,"Mut4","A9"
"Loc09","(11,12.1]",12,1789,0,9,"Mut4","A9"
"Loc09","(12.1,13.1]",13,327,202,9,"Mut4","A9"
"Loc09","(13.1,14.1]",14,366,0,9,"Mut4","A9"
"Loc09","(14.1,15.1]",15,946,122,9,"Mut4","A9"
"Loc09","(15.1,16.1]",16,684,127,9,"Mut4","A9"
"Loc09","(16.1,17.1]",17,1027,41,9,"Mut4","A9"
"Loc09","(17.1,18.1]",18,799,106,9,"Mut4","A9"
"Loc09","(18.1,19.1]",19,949,155,9,"Mut4","A9"
"Loc09","(19.1,20.1]",20,949,0,9,"Mut4","A9"
"Loc09","(20.1,21.1]",21,1041,0,9,"Mut4","A9"
"Loc09","(21.1,22.1]",22,281,0,9,"Mut4","A9"
"Loc09","(22.1,23.1]",23,0,0,9,"Mut4","A9"
"Loc09","(23.1,24.1]",24,313,0,9,"Mut4","A9"
"Loc09","(24.1,25.1]",25,568,1449,9,"Mut4","A9"
"Loc09","(25.1,26.1]",26,1250,0,9,"Mut4","A9"
"Loc09","(26.1,27.1]",27,121,125,9,"Mut4","A9"
"Loc09","(27.1,28.1]",28,593,1,9,"Mut4","A9"
"Loc09","(28.1,29.1]",29,694,0,9,"Mut4","A9"
