time	location	data1	data2
207834676	Loc37	0	0
207834676	Loc38	0	0
207834676	Loc39	0	0
207834676	Loc40	0	0
207834676	Loc41	0	0
207834676	Loc42	0	0
207834676	Loc43	0	13
207834676	Loc44	0	0
207834676	Loc45	40	0
207834676	Loc46	0	0
207834676	Loc47	0	0
207834676	Loc48	111	0
207834676	Loc49	0	0
207834676	Loc50	0	0
207834676	Loc51	63	0
207834676	Loc52	0	0
207834676	Loc53	0	0
207834676	Loc54	0	0
207834676	Loc55	149	0
207834676	Loc56	0	0
207834676	Loc57	0	9
207834676	Loc58	0	0
207834676	Loc59	0	0
207834676	Loc60	0	0
207834676	Loc61	0	0
207834676	Loc62	0	18
207834676	Loc63	0	0
207834676	Loc64	0	0
207834676	Loc65	0	0
207834676	Loc66	0	0
207834676	Loc67	188	0
207834676	Loc68	0	0
207834676	Loc69	0	0
207834676	Loc70	80	0
207834676	Loc71	0	0
207834676	Loc72	46	0
207834676	Loc73	0	0
207834676	Loc74	0	41
207834676	Loc75	0	0
207834676	Loc76	22	115
207834676	Loc77	153	0
207834676	Loc78	93	0
207834676	Loc79	139	0
207834676	Loc80	0	0
207834676	Loc81	0	0
207834676	Loc82	88	0
207834676	Loc83	0	2
207834676	Loc84	32	0
207834676	Loc85	0	0
207834676	Loc86	0	0
207834676	Loc87	0	0
207834676	Loc88	0	0
207834676	Loc89	0	0
207834676	Loc90	0	0
207834676	Loc91	4	0
207834676	Loc92	80	20
207834676	Loc93	0	0
207834676	Loc94	0	0
207834676	Loc95	0	0
207834676	Loc96	0	0
207868033	Loc01	15	0
207868033	Loc02	0	0
207868033	Loc03	0	0
207868033	Loc04	0	84
207868033	Loc05	0	0
207868033	Loc06	0	0
207868033	Loc07	0	0
207868033	Loc08	0	0
207868033	Loc09	0	0
207868033	Loc10	0	0
207868033	Loc11	27	0
207868033	Loc12	0	56
207868033	Loc13	0	0
207868033	Loc14	0	0
207868033	Loc15	0	0
207868033	Loc16	27	0
207868033	Loc17	0	0
207868033	Loc18	25	0
207868033	Loc19	0	0
207868033	Loc20	0	0
207868033	Loc21	9	0
207868033	Loc22	31	0
207868033	Loc23	34	37
207868033	Loc24	0	0
207868033	Loc25	0	0
207868033	Loc26	0	0
207868033	Loc27	0	0
207868033	Loc28	0	0
207868033	Loc29	0	0
207868033	Loc30	0	36
207868033	Loc31	36	0
207868033	Loc32	0	0
207868033	Loc33	0	0
207868033	Loc34	0	0
207868033	Loc35	0	0
207868033	Loc36	0	0
207868033	Loc37	0	0
207868033	Loc38	0	0
207868033	Loc39	0	0
207868033	Loc40	0	0
207868033	Loc41	0	0
207868033	Loc42	0	0
207868033	Loc43	0	68
207868033	Loc44	77	0
207868033	Loc45	7	0
207868033	Loc46	0	0
207868033	Loc47	0	0
207868033	Loc48	93	0
207868033	Loc49	0	0
207868033	Loc50	0	0
207868033	Loc51	60	0
207868033	Loc52	0	0
207868033	Loc53	0	0
207868033	Loc54	0	0
207868033	Loc55	169	0
207868033	Loc56	0	0
207868033	Loc57	0	1
207868033	Loc58	0	0
207868033	Loc59	0	0
207868033	Loc60	0	0
207868033	Loc61	0	0
207868033	Loc62	0	6
207868033	Loc63	0	0
207868033	Loc64	0	0
207868033	Loc65	0	0
207868033	Loc66	0	0
207868033	Loc67	117	0
207868033	Loc68	0	0
207868033	Loc69	0	0
207868033	Loc70	171	0
207868033	Loc71	0	0
207868033	Loc72	24	0
207868033	Loc73	0	0
207868033	Loc74	0	43
207868033	Loc75	0	0
207868033	Loc76	138	38
207868033	Loc77	73	0
207868033	Loc78	67	0
207868033	Loc79	27	0
207868033	Loc80	0	0
207868033	Loc81	0	0
207868033	Loc82	42	0
207868033	Loc83	0	0
207868033	Loc84	7	0
207868033	Loc85	0	0
207868033	Loc86	0	0
207868033	Loc87	1	0
207868033	Loc88	0	0
207868033	Loc89	0	0
207868033	Loc90	0	0
207868033	Loc91	2	0
207868033	Loc92	76	0
207868033	Loc93	0	0
207868033	Loc94	0	0
207868033	Loc95	0	0
207868033	Loc96	0	0
207901457	Loc01	27	0
207901457	Loc02	0	0
207901457	Loc03	0	0
207901457	Loc04	0	69
207901457	Loc05	0	0
207901457	Loc06	0	0
207901457	Loc07	0	0
207901457	Loc08	0	0
207901457	Loc09	0	0
207901457	Loc10	0	0
207901457	Loc11	11	0
207901457	Loc12	0	31
207901457	Loc13	0	0
207901457	Loc14	0	0
207901457	Loc15	0	0
207901457	Loc16	8	0
207901457	Loc17	0	0
207901457	Loc18	0	0
207901457	Loc19	0	0
207901457	Loc20	0	0
207901457	Loc21	5	0
207901457	Loc22	17	0
207901457	Loc23	40	18
207901457	Loc24	0	0
207901457	Loc25	0	0
207901457	Loc26	0	0
207901457	Loc27	0	0
207901457	Loc28	0	0
207901457	Loc29	0	0
207901457	Loc30	0	59
207901457	Loc31	128	0
207901457	Loc32	0	0
207901457	Loc33	0	0
207901457	Loc34	0	0
207901457	Loc35	23	0
207901457	Loc36	0	0
207901457	Loc37	0	0
207901457	Loc38	0	0
207901457	Loc39	0	0
207901457	Loc40	0	0
207901457	Loc41	0	0
207901457	Loc42	0	0
207901457	Loc43	0	55
207901457	Loc44	92	0
207901457	Loc45	0	0
207901457	Loc46	0	0
207901457	Loc47	0	0
207901457	Loc48	73	0
207901457	Loc49	0	0
207901457	Loc50	0	0
207901457	Loc51	26	0
207901457	Loc52	0	0
207901457	Loc53	0	0
207901457	Loc54	0	0
207901457	Loc55	145	0
207901457	Loc56	0	0
207901457	Loc57	0	0
207901457	Loc58	0	0
207901457	Loc59	64	0
207901457	Loc60	0	0
207901457	Loc61	0	0
207901457	Loc62	0	7
207901457	Loc63	0	0
207901457	Loc64	0	0
207901457	Loc65	0	0
207901457	Loc66	0	0
207901457	Loc67	87	0
207901457	Loc68	0	0
207901457	Loc69	0	12
207901457	Loc70	104	0
207901457	Loc71	0	0
207901457	Loc72	6	0
207901457	Loc73	0	0
207901457	Loc74	0	13
207901457	Loc75	0	0
207901457	Loc76	131	2
207901457	Loc77	30	0
207901457	Loc78	39	0
207901457	Loc79	0	0
207901457	Loc80	0	0
207901457	Loc81	0	0
207901457	Loc82	48	0
207901457	Loc83	0	0
207901457	Loc84	0	0
207901457	Loc85	0	0
207901457	Loc86	0	0
207901457	Loc87	122	0
207901457	Loc88	0	0
207901457	Loc89	0	0
207901457	Loc90	0	0
207901457	Loc91	0	0
207901457	Loc92	56	0
207901457	Loc93	0	0
207901457	Loc94	0	0
207901457	Loc95	0	0
207901457	Loc96	0	0
207935122	Loc01	126	0
207935122	Loc02	0	0
207935122	Loc03	0	0
207935122	Loc04	0	32
207935122	Loc05	0	0
207935122	Loc06	0	0
207935122	Loc07	0	0
207935122	Loc08	0	0
207935122	Loc09	121	0
207935122	Loc10	0	0
207935122	Loc11	6	21
207935122	Loc12	0	20
207935122	Loc13	0	0
207935122	Loc14	0	0
207935122	Loc15	0	0
207935122	Loc16	0	0
207935122	Loc17	0	0
207935122	Loc18	0	0
207935122	Loc19	0	0
207935122	Loc20	0	0
207935122	Loc21	1	0
207935122	Loc22	12	0
207935122	Loc23	32	0
207935122	Loc24	0	0
207935122	Loc25	0	0
207935122	Loc26	0	0
207935122	Loc27	0	0
207935122	Loc28	0	0
207935122	Loc29	0	0
207935122	Loc30	0	143
207935122	Loc31	126	0
207935122	Loc32	0	0
207935122	Loc33	0	0
207935122	Loc34	0	0
207935122	Loc35	113	0
207935122	Loc36	0	0
207935122	Loc37	0	0
207935122	Loc38	0	0
207935122	Loc39	0	0
207935122	Loc40	0	0
207935122	Loc41	0	0
207935122	Loc42	69	0
207935122	Loc43	0	30
207935122	Loc44	68	0
207935122	Loc45	0	0
207935122	Loc46	0	0
207935122	Loc47	102	0
207935122	Loc48	22	0
207935122	Loc49	0	0
207935122	Loc50	0	0
207935122	Loc51	12	0
207935122	Loc52	0	0
207935122	Loc53	0	0
207935122	Loc54	0	0
207935122	Loc55	47	0
207935122	Loc56	0	0
207935122	Loc57	0	0
207935122	Loc58	0	0
207935122	Loc59	69	0
207935122	Loc60	0	0
207935122	Loc61	0	0
207935122	Loc62	0	3
207935122	Loc63	0	0
207935122	Loc64	0	0
207935122	Loc65	0	0
207935122	Loc66	0	0
207935122	Loc67	51	0
207935122	Loc68	0	0
207935122	Loc69	0	47
207935122	Loc70	84	0
207935122	Loc71	0	0
207935122	Loc72	1	0
207935122	Loc73	5	0
207935122	Loc74	0	0
207935122	Loc75	0	0
207935122	Loc76	68	2
207935122	Loc77	168	0
207935122	Loc78	29	60
207935122	Loc79	0	0
207935122	Loc80	0	0
207935122	Loc81	0	0
207935122	Loc82	39	0
207935122	Loc83	0	0
207935122	Loc84	0	0
207935122	Loc85	0	0
207935122	Loc86	0	0
207935122	Loc87	90	0
207935122	Loc88	0	0
207935122	Loc89	0	0
207935122	Loc90	0	0
207935122	Loc91	0	0
207935122	Loc92	34	0
207935122	Loc93	0	0
207935122	Loc94	0	0
207935122	Loc95	0	0
207935122	Loc96	0	0
207968344	Loc01	74	0
207968344	Loc02	0	0
207968344	Loc03	0	0
207968344	Loc04	0	5
207968344	Loc05	0	0
207968344	Loc06	0	0
207968344	Loc07	0	0
207968344	Loc08	0	0
207968344	Loc09	55	0
207968344	Loc10	19	0
207968344	Loc11	0	42
207968344	Loc12	0	0
207968344	Loc13	0	0
207968344	Loc14	0	0
207968344	Loc15	0	0
207968344	Loc16	0	0
207968344	Loc17	11	0
207968344	Loc18	0	0
207968344	Loc19	0	0
207968344	Loc20	0	0
207968344	Loc21	0	0
207968344	Loc22	4	0
207968344	Loc23	7	0
207968344	Loc24	0	0
207968344	Loc25	0	22
207968344	Loc26	0	0
207968344	Loc27	0	0
207968344	Loc28	0	1
207968344	Loc29	0	0
207968344	Loc30	0	104
207968344	Loc31	94	0
207968344	Loc32	0	0
207968344	Loc33	0	0
207968344	Loc34	0	0
207968344	Loc35	79	0
207968344	Loc36	0	0
207968344	Loc37	0	0
207968344	Loc38	0	0
207968344	Loc39	0	0
207968344	Loc40	0	0
207968344	Loc41	0	0
207968344	Loc42	112	0
207968344	Loc43	0	22
207968344	Loc44	69	0
207968344	Loc45	0	0
207968344	Loc46	0	0
207968344	Loc47	111	0
207968344	Loc48	15	0
207968344	Loc49	0	0
207968344	Loc50	0	0
207968344	Loc51	0	0
207968344	Loc52	0	0
207968344	Loc53	16	0
207968344	Loc54	0	0
207968344	Loc55	30	0
207968344	Loc56	0	0
207968344	Loc57	0	0
207968344	Loc58	0	0
207968344	Loc59	66	0
207968344	Loc60	0	0
207968344	Loc61	0	0
207968344	Loc62	0	1
207968344	Loc63	0	0
207968344	Loc64	0	0
207968344	Loc65	0	0
207968344	Loc66	0	0
207968344	Loc67	26	0
207968344	Loc68	0	0
207968344	Loc69	0	61
207968344	Loc70	34	0
207968344	Loc71	0	0
207968344	Loc72	1	0
207968344	Loc73	71	0
207968344	Loc74	29	0
207968344	Loc75	0	0
207968344	Loc76	60	1
207968344	Loc77	47	0
207968344	Loc78	31	83
207968344	Loc79	0	0
207968344	Loc80	0	0
207968344	Loc81	0	0
207968344	Loc82	21	0
207968344	Loc83	0	0
207968344	Loc84	0	0
207968344	Loc85	0	0
207968344	Loc86	0	0
207968344	Loc87	35	0
207968344	Loc88	0	0
207968344	Loc89	0	0
207968344	Loc90	0	0
207968344	Loc91	0	0
207968344	Loc92	15	0
207968344	Loc93	0	0
207968344	Loc94	0	0
207968344	Loc95	0	0
207968344	Loc96	0	0
208001550	Loc01	40	0
208001550	Loc02	0	0
208001550	Loc03	0	0
208001550	Loc04	0	0
208001550	Loc05	0	85
208001550	Loc06	0	0
208001550	Loc07	0	60
208001550	Loc08	0	0
208001550	Loc09	52	0
208001550	Loc10	66	3
208001550	Loc11	0	30
208001550	Loc12	0	0
208001550	Loc13	0	0
208001550	Loc14	0	0
208001550	Loc15	0	0
208001550	Loc16	0	0
208001550	Loc17	52	0
208001550	Loc18	0	0
208001550	Loc19	0	0
208001550	Loc20	0	0
208001550	Loc21	0	0
208001550	Loc22	0	0
208001550	Loc23	0	0
208001550	Loc24	0	0
208001550	Loc25	0	104
208001550	Loc26	0	0
208001550	Loc27	0	0
208001550	Loc28	0	10
208001550	Loc29	0	0
208001550	Loc30	0	118
208001550	Loc31	48	0
208001550	Loc32	0	0
208001550	Loc33	0	0
208001550	Loc34	0	0
208001550	Loc35	48	0
208001550	Loc36	0	0
208001550	Loc37	0	0
208001550	Loc38	0	0
208001550	Loc39	0	0
208001550	Loc40	0	0
208001550	Loc41	0	0
208001550	Loc42	152	0
208001550	Loc43	0	9
208001550	Loc44	63	0
208001550	Loc45	0	0
208001550	Loc46	0	0
208001550	Loc47	57	0
208001550	Loc48	11	0
208001550	Loc49	0	0
208001550	Loc50	0	38
208001550	Loc51	0	0
208001550	Loc52	0	0
208001550	Loc53	115	0
208001550	Loc54	0	0
208001550	Loc55	15	0
208001550	Loc56	0	0
208001550	Loc57	0	0
208001550	Loc58	0	0
208001550	Loc59	139	0
208001550	Loc60	0	0
208001550	Loc61	0	0
208001550	Loc62	0	0
208001550	Loc63	0	0
208001550	Loc64	0	0
208001550	Loc65	0	0
208001550	Loc66	0	0
208001550	Loc67	16	0
208001550	Loc68	0	0
208001550	Loc69	0	51
208001550	Loc70	19	0
208001550	Loc71	0	0
208001550	Loc72	0	0
208001550	Loc73	84	0
208001550	Loc74	44	0
208001550	Loc75	0	0
208001550	Loc76	105	0
208001550	Loc77	149	0
208001550	Loc78	140	75
208001550	Loc79	0	0
208001550	Loc80	0	27
208001550	Loc81	0	0
208001550	Loc82	10	0
208001550	Loc83	0	0
208001550	Loc84	0	0
208001550	Loc85	0	0
208001550	Loc86	0	0
208001550	Loc87	12	0
208001550	Loc88	0	0
208001550	Loc89	0	0
208001550	Loc90	0	0
208001550	Loc91	0	0
208001550	Loc92	0	0
208001550	Loc93	0	0
208001550	Loc94	0	0
208001550	Loc95	0	0
208001550	Loc96	0	0
208034916	Loc01	2	0
208034916	Loc02	0	0
208034916	Loc03	0	0
208034916	Loc04	0	0
208034916	Loc05	0	115
208034916	Loc06	0	0
208034916	Loc07	0	37
208034916	Loc08	0	0
208034916	Loc09	32	0
208034916	Loc10	62	0
208034916	Loc11	0	20
208034916	Loc12	0	0
208034916	Loc13	0	0
208034916	Loc14	0	0
208034916	Loc15	0	0
208034916	Loc16	0	0
208034916	Loc17	58	0
208034916	Loc18	0	0
208034916	Loc19	0	0
208034916	Loc20	0	0
208034916	Loc21	0	0
208034916	Loc22	0	0
208034916	Loc23	0	0
208034916	Loc24	0	0
208034916	Loc25	0	74
208034916	Loc26	0	0
208034916	Loc27	0	0
208034916	Loc28	0	21
208034916	Loc29	0	0
208034916	Loc30	0	199
208034916	Loc31	34	0
208034916	Loc32	0	0
208034916	Loc33	0	0
208034916	Loc34	0	0
208034916	Loc35	22	0
208034916	Loc36	0	0
208034916	Loc37	0	0
208034916	Loc38	0	0
208034916	Loc39	0	0
208034916	Loc40	0	0
208034916	Loc41	0	0
208034916	Loc42	109	0
208034916	Loc43	0	0
208034916	Loc44	56	0
208034916	Loc45	0	0
208034916	Loc46	0	0
208034916	Loc47	0	0
208034916	Loc48	3	0
208034916	Loc49	0	0
208034916	Loc50	0	59
208034916	Loc51	0	0
208034916	Loc52	0	0
208034916	Loc53	68	0
208034916	Loc54	0	0
208034916	Loc55	7	0
208034916	Loc56	0	0
208034916	Loc57	0	0
208034916	Loc58	0	0
208034916	Loc59	93	0
208034916	Loc60	0	0
208034916	Loc61	0	0
208034916	Loc62	0	0
208034916	Loc63	0	0
208034916	Loc64	0	0
208034916	Loc65	0	0
208034916	Loc66	0	0
208034916	Loc67	12	0
208034916	Loc68	3	0
208034916	Loc69	0	31
208034916	Loc70	10	0
208034916	Loc71	0	0
208034916	Loc72	0	0
208034916	Loc73	1	0
208034916	Loc74	131	0
208034916	Loc75	0	0
208034916	Loc76	145	0
208034916	Loc77	229	0
208034916	Loc78	124	48
208034916	Loc79	0	0
208034916	Loc80	0	47
208034916	Loc81	0	0
208034916	Loc82	2	0
208034916	Loc83	0	0
208034916	Loc84	0	0
208034916	Loc85	0	0
208034916	Loc86	0	0
208034916	Loc87	7	0
208034916	Loc88	0	0
208034916	Loc89	0	0
208034916	Loc90	0	0
208034916	Loc91	0	0
208034916	Loc92	0	0
208034916	Loc93	0	0
208034916	Loc94	0	0
208034916	Loc95	0	0
208034916	Loc96	0	0
208068019	Loc01	0	0
208068019	Loc02	0	0
208068019	Loc03	0	0
208068019	Loc04	0	0
208068019	Loc05	0	58
208068019	Loc06	0	0
208068019	Loc07	0	0
208068019	Loc08	0	0
208068019	Loc09	14	0
208068019	Loc10	38	0
208068019	Loc11	0	0
208068019	Loc12	0	0
208068019	Loc13	0	0
208068019	Loc14	0	0
208068019	Loc15	0	0
208068019	Loc16	0	0
208068019	Loc17	6	0
208068019	Loc18	0	0
208068019	Loc19	0	0
208068019	Loc20	0	0
208068019	Loc21	0	0
208068019	Loc22	0	0
208068019	Loc23	0	0
208068019	Loc24	0	0
208068019	Loc25	0	51
208068019	Loc26	0	0
208068019	Loc27	0	0
208068019	Loc28	0	26
208068019	Loc29	0	0
208068019	Loc30	0	166
208068019	Loc31	19	0
208068019	Loc32	0	0
208068019	Loc33	0	0
208068019	Loc34	0	0
208068019	Loc35	1	0
208068019	Loc36	0	0
208068019	Loc37	0	0
208068019	Loc38	0	0
208068019	Loc39	0	0
208068019	Loc40	0	0
208068019	Loc41	0	0
208068019	Loc42	101	0
208068019	Loc43	0	0
208068019	Loc44	53	0
208068019	Loc45	0	0
208068019	Loc46	37	0
208068019	Loc47	0	0
208068019	Loc48	2	0
208068019	Loc49	0	0
208068019	Loc50	0	42
208068019	Loc51	0	0
208068019	Loc52	0	0
208068019	Loc53	134	0
208068019	Loc54	0	0
208068019	Loc55	2	0
208068019	Loc56	0	0
208068019	Loc57	0	0
208068019	Loc58	0	0
208068019	Loc59	137	0
208068019	Loc60	0	0
208068019	Loc61	0	0
208068019	Loc62	0	0
208068019	Loc63	0	0
208068019	Loc64	0	0
208068019	Loc65	0	0
208068019	Loc66	0	0
208068019	Loc67	10	0
208068019	Loc68	141	0
208068019	Loc69	0	43
208068019	Loc70	2	0
208068019	Loc71	0	0
208068019	Loc72	0	0
208068019	Loc73	0	0
208068019	Loc74	276	0
208068019	Loc75	0	0
208068019	Loc76	72	17
208068019	Loc77	157	0
208068019	Loc78	59	22
208068019	Loc79	0	0
208068019	Loc80	0	44
208068019	Loc81	0	0
208068019	Loc82	0	0
208068019	Loc83	0	0
208068019	Loc84	0	0
208068019	Loc85	0	0
208068019	Loc86	0	0
208068019	Loc87	3	0
208068019	Loc88	0	0
208068019	Loc89	0	0
208068019	Loc90	0	0
208068019	Loc91	0	0
208068019	Loc92	0	0
208068019	Loc93	0	0
208068019	Loc94	0	0
208068019	Loc95	0	0
208068019	Loc96	0	0
208101554	Loc01	0	0
208101554	Loc02	0	0
208101554	Loc03	147	7
208101554	Loc04	0	0
208101554	Loc05	0	22
208101554	Loc06	0	0
208101554	Loc07	0	0
208101554	Loc08	0	91
208101554	Loc09	9	0
208101554	Loc10	26	0
208101554	Loc11	0	0
208101554	Loc12	0	0
208101554	Loc13	0	0
208101554	Loc14	8	0
208101554	Loc15	0	0
208101554	Loc16	0	0
208101554	Loc17	1	0
208101554	Loc18	0	0
208101554	Loc19	0	0
208101554	Loc20	0	0
208101554	Loc21	72	0
208101554	Loc22	0	13
208101554	Loc23	0	0
208101554	Loc24	0	0
208101554	Loc25	0	15
208101554	Loc26	0	0
208101554	Loc27	0	2
208101554	Loc28	0	23
208101554	Loc29	0	0
208101554	Loc30	0	105
208101554	Loc31	11	0
208101554	Loc32	0	0
208101554	Loc33	0	0
208101554	Loc34	0	0
208101554	Loc35	0	0
208101554	Loc36	0	0
208101554	Loc37	0	77
208101554	Loc38	0	0
208101554	Loc39	0	0
208101554	Loc40	0	0
208101554	Loc41	114	1
208101554	Loc42	8	0
208101554	Loc43	0	0
208101554	Loc44	35	0
208101554	Loc45	0	0
208101554	Loc46	94	0
208101554	Loc47	0	0
208101554	Loc48	1	0
208101554	Loc49	0	62
208101554	Loc50	0	17
208101554	Loc51	0	0
208101554	Loc52	0	0
208101554	Loc53	100	0
208101554	Loc54	0	0
208101554	Loc55	0	0
208101554	Loc56	0	0
208101554	Loc57	0	0
208101554	Loc58	0	0
208101554	Loc59	99	0
208101554	Loc60	0	0
208101554	Loc61	0	0
208101554	Loc62	0	0
208101554	Loc63	0	0
208101554	Loc64	0	0
208101554	Loc65	0	0
208101554	Loc66	0	0
208101554	Loc67	8	0
208101554	Loc68	86	0
208101554	Loc69	0	24
208101554	Loc70	1	0
208101554	Loc71	0	0
208101554	Loc72	0	45
208101554	Loc73	0	0
208101554	Loc74	112	0
208101554	Loc75	0	0
208101554	Loc76	31	24
208101554	Loc77	225	0
208101554	Loc78	34	1
208101554	Loc79	0	0
208101554	Loc80	0	42
208101554	Loc81	0	0
208101554	Loc82	0	0
208101554	Loc83	0	0
208101554	Loc84	0	0
208101554	Loc85	0	0
208101554	Loc86	0	0
208101554	Loc87	1	0
208101554	Loc88	0	0
208101554	Loc89	0	0
208101554	Loc90	0	0
208101554	Loc91	0	0
208101554	Loc92	0	0
208101554	Loc93	0	0
208101554	Loc94	0	0
208101554	Loc95	0	0
208101554	Loc96	0	0
208134986	Loc01	0	0
208134986	Loc02	0	0
208134986	Loc03	150	117
208134986	Loc04	0	0
208134986	Loc05	0	14
208134986	Loc06	0	0
208134986	Loc07	0	0
208134986	Loc08	26	95
208134986	Loc09	4	0
208134986	Loc10	12	0
208134986	Loc11	0	0
208134986	Loc12	0	0
208134986	Loc13	0	0
208134986	Loc14	65	0
208134986	Loc15	0	0
208134986	Loc16	0	0
208134986	Loc17	0	0
208134986	Loc18	0	0
208134986	Loc19	0	0
208134986	Loc20	0	0
208134986	Loc21	139	0
208134986	Loc22	0	61
208134986	Loc23	0	0
208134986	Loc24	0	0
208134986	Loc25	0	6
208134986	Loc26	0	0
208134986	Loc27	0	0
208134986	Loc28	0	36
208134986	Loc29	177	0
208134986	Loc30	0	57
208134986	Loc31	2	0
208134986	Loc32	0	0
208134986	Loc33	0	0
208134986	Loc34	0	0
208134986	Loc35	0	0
208134986	Loc36	0	4
208134986	Loc37	0	44
208134986	Loc38	0	0
208134986	Loc39	0	0
208134986	Loc40	0	0
208134986	Loc41	122	21
208134986	Loc42	0	0
208134986	Loc43	0	0
208134986	Loc44	26	0
208134986	Loc45	12	0
208134986	Loc46	126	0
208134986	Loc47	0	0
208134986	Loc48	0	0
208134986	Loc49	30	50
208134986	Loc50	0	3
208134986	Loc51	0	0
208134986	Loc52	0	0
208134986	Loc53	75	0
208134986	Loc54	0	0
208134986	Loc55	0	0
208134986	Loc56	0	0
208134986	Loc57	0	0
208134986	Loc58	0	0
208134986	Loc59	96	0
208134986	Loc60	0	0
208134986	Loc61	0	0
208134986	Loc62	0	0
208134986	Loc63	0	0
208134986	Loc64	0	0
208134986	Loc65	0	0
208134986	Loc66	0	0
208134986	Loc67	5	0
208134986	Loc68	79	0
208134986	Loc69	0	5
208134986	Loc70	0	0
208134986	Loc71	0	0
208134986	Loc72	0	46
208134986	Loc73	0	0
208134986	Loc74	9	0
208134986	Loc75	57	0
208134986	Loc76	38	26
208134986	Loc77	174	0
208134986	Loc78	16	0
208134986	Loc79	2	0
208134986	Loc80	0	33
208134986	Loc81	0	0
208134986	Loc82	0	0
208134986	Loc83	0	0
208134986	Loc84	0	0
208134986	Loc85	0	0
208134986	Loc86	0	0
208134986	Loc87	1	0
208134986	Loc88	0	0
208134986	Loc89	0	0
208134986	Loc90	0	0
208134986	Loc91	0	0
208134986	Loc92	0	0
208134986	Loc93	0	0
208134986	Loc94	0	78
208134986	Loc95	0	0
208134986	Loc96	0	0
208168355	Loc01	0	0
208168355	Loc02	0	0
208168355	Loc03	132	207
208168355	Loc04	0	0
208168355	Loc05	0	6
208168355	Loc06	0	0
